DATE,TIMESTAMP,XLAT,XLONG,HGT,RAINC,RAINNC,T_500hPa,T_700hPa,T_850hPa,QVAPOR_500,QVAPOR_700,QVAPOR_850,QCLOUD_500,QCLOUD_700,QCLOUD_850,QRAIN_500,QRAIN_700,QRAIN_850,QICE_500,QICE_700,QICE_850,QSNOW_500,QSNOW_700,QSNOW_850,QGRAUP_500,QGRAUP_700,QGRAUP_850,PRECIPITACION,LLUVIA
2015-02-04[00:00:00],1423004416.00000000,42.43141174,-1.85443115,397.93792725,0.00000000,4.19620800,239.53341675,259.16738892,268.29153442,0.00026145,0.00058884,0.00143628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.18899989,1
2015-02-04[00:00:00],1423004416.00000000,42.43096924,-1.81787109,365.80776978,0.00000000,4.23283005,239.50515747,259.21655273,268.48400879,0.00026337,0.00057718,0.00139810,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.08800006,1
2015-02-04[00:00:00],1423004416.00000000,42.43049622,-1.78131104,358.07180786,0.00000000,4.07930613,239.50323486,259.25933838,268.71145630,0.00025826,0.00056477,0.00134716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.19300008,1
2015-02-04[00:00:00],1423004416.00000000,42.43002701,-1.74475098,385.98345947,0.00000000,3.83034897,239.50621033,259.27676392,268.86260986,0.00025225,0.00055458,0.00130344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.14400005,1
2015-02-04[00:00:00],1423004416.00000000,42.42953110,-1.70819092,395.22320557,0.00000000,3.91722536,239.49102783,259.29129028,268.92880249,0.00025653,0.00054503,0.00128121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.07699990,1
2015-02-04[00:00:00],1423004416.00000000,42.42903519,-1.67166138,373.33728027,0.00000000,4.04013491,239.48527527,259.28100586,268.98617554,0.00026619,0.00054019,0.00126965,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.98000002,1
2015-02-04[00:00:00],1423004416.00000000,42.42852020,-1.63510132,358.50534058,0.00000000,4.04246044,239.52670288,259.25753784,269.07296753,0.00027018,0.00053857,0.00124937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.09899998,1
2015-02-04[00:00:00],1423004416.00000000,42.42799759,-1.59854126,358.22369385,0.00000000,4.07448864,239.59812927,259.31954956,269.25698853,0.00026370,0.00052919,0.00120021,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.73699999,1
2015-02-04[00:00:00],1423004416.00000000,42.42746735,-1.56201172,383.50540161,0.00000000,4.21349764,239.65715027,259.31994629,269.53213501,0.00025255,0.00052713,0.00114108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.03900003,1
2015-02-04[00:00:00],1423004416.00000000,42.42692566,-1.52545166,493.39611816,0.00000000,4.26981544,239.65168762,259.43450928,270.02780151,0.00025366,0.00051459,0.00105267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.98799992,1
2015-02-04[00:00:00],1423004416.00000000,42.42635345,-1.48889160,566.11315918,0.00000000,4.26937628,239.53480530,259.80462646,270.00521851,0.00027739,0.00047494,0.00105519,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00699997,1
2015-02-04[00:00:00],1423004416.00000000,42.42579269,-1.45236206,466.42309570,0.00000000,4.55294800,239.39106750,260.11242676,269.83703613,0.00029238,0.00043965,0.00106392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.38100004,1
2015-02-04[00:00:00],1423004416.00000000,42.42520905,-1.41580200,378.97009277,0.00000000,4.82290840,239.32247925,260.24322510,269.92971802,0.00029820,0.00042306,0.00103650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000187,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.63199997,1
2015-02-04[00:00:00],1423004416.00000000,42.42461395,-1.37927246,404.14666748,0.00000000,4.33620787,239.32308960,260.37622070,270.16833496,0.00030012,0.00040755,0.00099220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000194,0.00000000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.78399992,1
2015-02-04[00:00:00],1423004416.00000000,42.42400360,-1.34271240,446.06188965,0.00000000,4.00818348,239.33500671,260.59323120,270.37316895,0.00030115,0.00038708,0.00095409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000096,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.78999996,1
2015-02-04[00:00:00],1423004416.00000000,42.42339706,-1.30618286,504.45385742,0.00000000,3.96113038,239.31904602,260.76556396,270.47485352,0.00031123,0.00037172,0.00092791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000043,0.00000000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.73799992,1
2015-02-04[00:00:00],1423004416.00000000,42.42276382,-1.26962280,589.00732422,0.00000000,4.07945299,239.33642578,260.88079834,270.37261963,0.00031200,0.00036033,0.00092527,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000812,0.00000000,0.00000000,0.00000034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.09399986,1
2015-02-04[00:00:00],1423004416.00000000,42.42212296,-1.23309326,679.45379639,0.00000000,4.43540668,239.38879395,261.03329468,269.95809937,0.00031107,0.00034555,0.00097751,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001428,0.00000000,0.00000000,0.00000081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.06500006,1
2015-02-04[00:00:00],1423004416.00000000,42.42147446,-1.19653320,780.00305176,0.00000000,4.97220182,239.47201538,261.13732910,269.69149780,0.00031315,0.00034103,0.00101788,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001420,0.00000000,0.00000000,0.00000154,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.01399994,1
2015-02-04[00:00:00],1423004416.00000000,42.42081833,-1.16000366,854.02844238,0.00000000,4.76035500,239.57368469,261.20764160,269.70690918,0.00031694,0.00034474,0.00100656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001920,0.00000000,0.00000000,0.00000174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.69899988,1
2015-02-04[00:00:00],1423004416.00000000,42.42012787,-1.12344360,856.27947998,0.00000000,4.59325981,239.63084412,261.21240234,269.79443359,0.00032000,0.00034887,0.00099861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004213,0.00000000,0.00000000,0.00000481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.95000005,1
2015-02-04[00:00:00],1423004416.00000000,42.41944504,-1.08691406,874.48492432,0.00000000,4.73396444,239.61534119,261.12142944,269.80062866,0.00031967,0.00035417,0.00100966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005865,0.00000000,0.00000000,0.00001024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.98600006,1
2015-02-04[00:00:00],1423004416.00000000,42.41875458,-1.05038452,947.74298096,0.00000000,4.61597109,239.59039307,261.09390259,269.61911011,0.00032204,0.00035372,0.00103322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006553,0.00000000,0.00000000,0.00001671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.46299982,1
2015-02-04[00:00:00],1423004416.00000000,42.41804504,-1.01382446,992.87500000,0.00000000,4.76356840,239.57569885,261.02777100,269.50500488,0.00032432,0.00035337,0.00103828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007234,0.00000000,0.00000000,0.00002460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.91200018,1
2015-02-04[00:00:00],1423004416.00000000,42.41732407,-0.97729492,1013.40301514,0.00000000,5.13218880,239.56950378,260.90820312,269.62585449,0.00032424,0.00035957,0.00103596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007968,0.00000000,0.00000000,0.00003000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.92300010,1
2015-02-04[00:00:00],1423004416.00000000,42.41658020,-0.94076538,1031.94970703,0.00000000,5.69297123,239.55528259,260.79788208,270.26153564,0.00032375,0.00036493,0.00096108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007986,0.00000000,0.00000000,0.00002839,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.72199988,1
2015-02-04[00:00:00],1423004416.00000000,42.41584778,-0.90423584,1064.69921875,0.00000000,6.02951002,239.51747131,260.59750366,270.16406250,0.00032245,0.00037714,0.00096682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006889,0.00000000,0.00000000,0.00002281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.92100000,1
2015-02-04[00:00:00],1423004416.00000000,42.41508484,-0.86767578,1060.97436523,0.00000000,6.03965378,239.49908447,260.48291016,269.81018066,0.00032049,0.00038130,0.00099116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005887,0.00000000,0.00000000,0.00001858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.86599994,1
2015-02-04[00:00:00],1423004416.00000000,42.41432571,-0.83114624,944.36743164,0.00000000,5.70617247,239.52877808,260.42938232,269.70431519,0.00031390,0.00038056,0.00099978,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005811,0.00000000,0.00000000,0.00001621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.15899992,1
2015-02-04[00:00:00],1423004416.00000000,42.41355133,-0.79461670,773.64721680,0.00000000,5.36279011,239.57366943,260.41476440,270.01666260,0.00031390,0.00037607,0.00095149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005920,0.00000000,0.00000000,0.00001357,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.70900011,1
2015-02-04[00:00:00],1423004416.00000000,42.41276169,-0.75808716,679.44836426,0.00000000,5.08737373,239.62702942,260.48397827,270.42498779,0.00031733,0.00036512,0.00090273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005464,0.00000000,0.00000000,0.00000916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.99600005,1
2015-02-04[00:00:00],1423004416.00000000,42.41194534,-0.72155762,732.99633789,0.00000000,4.78363037,239.69198608,260.45715332,270.53405762,0.00031455,0.00036674,0.00090804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004528,0.00000000,0.00000000,0.00000535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.53399992,1
2015-02-04[00:00:00],1423004416.00000000,42.41113281,-0.68502808,776.83117676,0.00000000,4.89572906,239.75315857,260.35104370,270.27368164,0.00031165,0.00038078,0.00095231,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003212,0.00000000,0.00000000,0.00000370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.34800005,1
2015-02-04[00:00:00],1423004416.00000000,42.41031647,-0.64849854,708.12939453,0.00000000,4.67005396,239.80963135,260.22515869,270.64859009,0.00031800,0.00039286,0.00089397,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001660,0.00000000,0.00000000,0.00000329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.83799982,1
2015-02-04[00:00:00],1423004416.00000000,42.40948105,-0.61196899,713.04345703,0.00000000,4.71431303,239.83146667,260.14822388,270.42706299,0.00031396,0.00039796,0.00096729,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.06799984,1
2015-02-04[00:00:00],1423004416.00000000,42.40861893,-0.57543945,783.66510010,0.00000000,5.04443598,239.85870361,260.12115479,270.46264648,0.00030115,0.00039954,0.00092734,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.29699993,1
2015-02-04[00:00:00],1423004416.00000000,42.40776443,-0.53890991,770.18994141,0.00000000,5.12680435,239.89157104,260.17276001,270.22546387,0.00029603,0.00039234,0.00089786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.69799995,1
2015-02-04[00:00:00],1423004416.00000000,42.40689087,-0.50238037,718.15307617,0.00000000,5.24440670,239.88354492,260.20410156,270.03677368,0.00029923,0.00038691,0.00092342,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.32600021,1
2015-02-04[00:00:00],1423004416.00000000,42.40600586,-0.46585083,730.94744873,0.00000000,5.39326286,239.83424377,260.17791748,269.89089966,0.00031958,0.00038907,0.00094187,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.52400017,1
2015-02-04[00:00:00],1423004416.00000000,42.40510941,-0.42932129,785.89752197,0.00000000,5.17511797,239.83879089,260.12887573,269.85668945,0.00032140,0.00039668,0.00093362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000876,0.00000000,0.00000000,0.00000023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.76100016,1
2015-02-04[00:00:00],1423004416.00000000,42.40420532,-0.39282227,792.81481934,0.00000000,5.31520033,239.84013367,260.14614868,270.15542603,0.00032204,0.00039618,0.00088404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001264,0.00000000,0.00000000,0.00000034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.23500013,1
2015-02-04[00:00:00],1423004416.00000000,42.40328979,-0.35629272,797.39868164,0.00000000,6.43007374,239.85104370,260.10040283,270.10284424,0.00032075,0.00039493,0.00088327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000661,0.00000000,0.00000000,0.00000022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.33300018,1
2015-02-04[00:00:00],1423004416.00000000,42.40235901,-0.31976318,845.86126709,0.00000000,6.44674969,239.89213562,259.91937256,270.20709229,0.00031382,0.00040676,0.00091618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.47700024,1
2015-02-04[00:00:00],1423004416.00000000,42.40141678,-0.28323364,872.52117920,0.00000000,6.57140017,239.95697021,259.78753662,270.71960449,0.00030627,0.00041904,0.00085937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.18400002,1
2015-02-04[00:00:00],1423004416.00000000,42.40045547,-0.24673462,896.13586426,0.00000000,6.69035196,240.00895691,259.77236938,270.70434570,0.00030183,0.00042120,0.00083119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.93200016,1
2015-02-04[00:00:00],1423004416.00000000,42.39949417,-0.21020508,957.60742188,0.00000000,6.47451210,240.01033020,259.93038940,270.49627686,0.00030414,0.00040593,0.00085499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.35799980,1
2015-02-04[00:00:00],1423004416.00000000,42.39852905,-0.17370605,1028.55456543,0.00000000,6.62801743,239.97796631,260.16186523,270.27954102,0.00030327,0.00038499,0.00088728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000358,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.16000009,1
2015-02-04[00:00:00],1423004416.00000000,42.39753723,-0.13717651,1127.52148438,0.00000000,7.00139236,239.94583130,260.18359375,270.20217896,0.00029839,0.00038491,0.00091330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000671,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.38800001,1
2015-02-04[00:00:00],1423004416.00000000,42.39653778,-0.10067749,1248.81542969,0.00000000,7.14639997,239.91413879,260.04434204,270.24270630,0.00029780,0.00040518,0.00095163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000695,0.00000000,0.00000000,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.09300005,1
2015-02-04[00:00:00],1423004416.00000000,42.39552307,-0.06414795,1239.83972168,0.00000000,6.69584703,239.89990234,260.08715820,270.29772949,0.00029928,0.00040985,0.00094904,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000801,0.00000000,0.00000000,0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-04[00:00:00],1423004416.00000000,42.39450455,-0.02764893,1118.73095703,0.00000000,5.84590149,239.91828918,260.30792236,269.86419678,0.00030163,0.00038779,0.00095867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001008,0.00000000,0.00000000,0.00000037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.46300006,1
2015-02-04[00:00:00],1423004416.00000000,42.39346695,0.00888062,981.22949219,0.00000000,5.07649994,239.97648621,260.29483032,270.23095703,0.00030430,0.00037967,0.00090480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000274,0.00000000,0.00000000,0.00000036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.19899988,1
2015-02-04[00:00:00],1423004416.00000000,42.39241791,0.04537964,850.65130615,0.00000000,4.31395102,240.03598022,260.30953979,270.19885254,0.00030452,0.00037184,0.00089118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.12899995,1
2015-02-04[00:00:00],1423004416.00000000,42.39136505,0.08187866,793.37805176,0.00000000,3.90466285,240.03137207,260.41125488,270.50012207,0.00031225,0.00035961,0.00085281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.92000008,1
2015-02-04[00:00:00],1423004416.00000000,42.39029312,0.11840820,736.39526367,0.00000000,3.77695608,240.02740479,260.47396851,270.67208862,0.00031744,0.00036200,0.00084249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.15299988,1
2015-02-04[00:00:00],1423004416.00000000,42.38921738,0.15490723,721.30163574,0.00000000,3.66901231,239.98806763,260.46121216,270.79815674,0.00031694,0.00036523,0.00083161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.27699995,1
